text,code
135 write a Python program to find the third distinct largest number in an array using strand sort,"import operator
def strand_sort(num_arr: list, reverse: bool = False, solution: list = None) -> list:
    _operator = operator.lt if reverse else operator.gt
    solution = solution or []
    if not num_arr:
        return solution
    sublist = [num_arr.pop(0)]
    for k, item in enumerate(num_arr):
        if _operator(item, sublist[-1]):
            sublist.append(item)
            num_arr.pop(k)


    #  merging sublist into solution list
    if not solution:
        solution.extend(sublist)
    else:
        while sublist:
            item = sublist.pop(0)
            for j, xx in enumerate(solution):
                if not _operator(item, xx):
                    solution.insert(j, item)
                    break
            else:
                solution.append(item)


    strand_sort(num_arr, reverse, solution)
    return solution


arr = [2,2,3,1]
arr = strand_sort(arr)
count = 1
prev = arr[0]
for i in range(len(arr)):
    if arr[i] != prev:
        count += 1
        prev = arr[i]
        if count == 3:
            print(arr[i])








"
136 write a program to find three numbers in an array whose product is maximum using strand sort,"import operator
def strand_sort(num_arr: list, reverse: bool = False, solution: list = None) -> list:
    _operator = operator.lt if reverse else operator.gt
    solution = solution or []
    if not num_arr:
        return solution
    sublist = [num_arr.pop(0)]
    for k, item in enumerate(num_arr):
        if _operator(item, sublist[-1]):
            sublist.append(item)
            num_arr.pop(k)


    #  merging sublist into solution list
    if not solution:
        solution.extend(sublist)
    else:
        while sublist:
            item = sublist.pop(0)
            for j, xx in enumerate(solution):
                if not _operator(item, xx):
                    solution.insert(j, item)
                    break
            else:
                solution.append(item)


    strand_sort(num_arr, reverse, solution)
    return solution


arr = [1,2,3,4]
arr = strand_sort(arr)
print(max(arr[-1] * arr[-2] * arr[-3], arr[0] * arr[1] * arr[-1]))








"
138 write a program to print an array of the squares of each number sorted in non-descending order of a given array using Strand Sort,"import operator
def strand_sort(num_arr: list, reverse: bool = False, solution: list = None) -> list:
    _operator = operator.lt if reverse else operator.gt
    solution = solution or []
    if not num_arr:
        return solution
    sublist = [num_arr.pop(0)]
    for k, item in enumerate(num_arr):
        if _operator(item, sublist[-1]):
            sublist.append(item)
            num_arr.pop(k)


    #  merging sublist into solution list
    if not solution:
        solution.extend(sublist)
    else:
        while sublist:
            item = sublist.pop(0)
            for j, xx in enumerate(solution):
                if not _operator(item, xx):
                    solution.insert(j, item)
                    break
            else:
                solution.append(item)


    strand_sort(num_arr, reverse, solution)
    return solution


arr = [-2,-1,0,3,4]
for i in range(len(arr)):
    arr[i] *= arr[i]
print(strand_sort(arr))








"
140 write a program to find out how many numbers are smaller than each element in the array using Strand Sort,"import operator
def strand_sort(num_arr: list, reverse: bool = False, solution: list = None) -> list:
    _operator = operator.lt if reverse else operator.gt
    solution = solution or []
    if not num_arr:
        return solution
    sublist = [num_arr.pop(0)]
    for k, item in enumerate(num_arr):
        if _operator(item, sublist[-1]):
            sublist.append(item)
            num_arr.pop(k)


    #  merging sublist into solution list
    if not solution:
        solution.extend(sublist)
    else:
        while sublist:
            item = sublist.pop(0)
            for j, xx in enumerate(solution):
                if not _operator(item, xx):
                    solution.insert(j, item)
                    break
            else:
                solution.append(item)


    strand_sort(num_arr, reverse, solution)
    return solution


arr = [6,5,4,8]
arr2 = strand_sort(arr.copy())
print([arr2.index(i) for i in arr])








"
141 Write a program to sort an array in ascending order using pancake sort,"def pancake_sort(nums_list):
    arr_len = len(nums_list)
    while arr_len > 1:
        mi = nums_list.index(max(nums_list[0:arr_len]))
        nums_list = nums_list[mi::-1] + nums_list[mi+1:len(nums_list)]
        nums_list = nums_list[arr_len-1::-1] + nums_list[arr_len:len(nums_list)]
        arr_len -= 1
    return nums_list


arr = [9,4,3,5,6,1,2,7]
print(pancake_sort(arr))








"
142 write a program to sort an array in decreasing order using pancake sort,"def pancake_sort(nums_list):
    arr_len = len(nums_list)
    while arr_len > 1:
        mi = nums_list.index(max(nums_list[0:arr_len]))
        nums_list = nums_list[mi::-1] + nums_list[mi+1:len(nums_list)]
        nums_list = nums_list[arr_len-1::-1] + nums_list[arr_len:len(nums_list)]
        arr_len -= 1
    return nums_list[::-1]


arr = [9,4,3,5,6,1,2,7]
print(pancake_sort(arr))








"
"143 Write a python program to find the element that appears more than half size of an array using pancake sort, assume that this element always exists in the array","def pancake_sort(nums_list):
    arr_len = len(nums_list)
    while arr_len > 1:
        mi = nums_list.index(max(nums_list[0:arr_len]))
        nums_list = nums_list[mi::-1] + nums_list[mi+1:len(nums_list)]
        nums_list = nums_list[arr_len-1::-1] + nums_list[arr_len:len(nums_list)]
        arr_len -= 1
    return nums_list


arr = [2,2,1,1,1,2,2]
arr = pancake_sort(arr)
print(arr[len(arr)//2])








"
144 write a program to check if any value appears at least twice in the array using Pancake Sort,"def pancake_sort(nums_list):
    arr_len = len(nums_list)
    while arr_len > 1:
        mi = nums_list.index(max(nums_list[0:arr_len]))
        nums_list = nums_list[mi::-1] + nums_list[mi+1:len(nums_list)]
        nums_list = nums_list[arr_len-1::-1] + nums_list[arr_len:len(nums_list)]
        arr_len -= 1
    return nums_list


arr = [1,2,3,1]
arr = pancake_sort(arr)
for i in range(len(arr)-1):
    if arr[i] == arr[i+1]:
        print(""A value appears at least twice in the array"")
        break
    else:
        if (i+1 == len(arr)-1):
            print(""No value appear twice in the array"")








"
146 write a program to find three numbers whose product is maximum in the array using Pancake Sort,"def pancake_sort(nums_list):
    arr_len = len(nums_list)
    while arr_len > 1:
        mi = nums_list.index(max(nums_list[0:arr_len]))
        nums_list = nums_list[mi::-1] + nums_list[mi+1:len(nums_list)]
        nums_list = nums_list[arr_len-1::-1] + nums_list[arr_len:len(nums_list)]
        arr_len -= 1
    return nums_list


arr = [1,2,3,4]
arr = pancake_sort(arr)
print(max(arr[-1] * arr[-2] * arr[-3], arr[0] * arr[1] * arr[-1]))








"
"147 Write a python program to find the largest perimeter of a triangle with a non-zero area, with the three lengths from the array using pancake sort","def pancake_sort(nums_list):
    arr_len = len(nums_list)
    while arr_len > 1:
        mi = nums_list.index(max(nums_list[0:arr_len]))
        nums_list = nums_list[mi::-1] + nums_list[mi+1:len(nums_list)]
        nums_list = nums_list[arr_len-1::-1] + nums_list[arr_len:len(nums_list)]
        arr_len -= 1
    return nums_list


arr = [2,1,2]
arr = pancake_sort(arr)[::-1]
for i in range(len(arr)-2):
    if arr[i] + arr[i+1] > arr[i+2]:
        print(arr[i] + arr[i+1] + arr[i+2])








"
149 write a program to find the mean of the remaining numbers after removing the smallest 5% and the largest 5% of the elements in an array using pancake sort,"def pancake_sort(nums_list):
    arr_len = len(nums_list)
    while arr_len > 1:
        mi = nums_list.index(max(nums_list[0:arr_len]))
        nums_list = nums_list[mi::-1] + nums_list[mi+1:len(nums_list)]
        nums_list = nums_list[arr_len-1::-1] + nums_list[arr_len:len(nums_list)]
        arr_len -= 1
    return nums_list


arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
arr = pancake_sort(arr)
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))








"
152 write a python program to sort an array in descending order using Iterative quick sort,"def partition(arr,low,high):
    i = ( low - 1 )
    x = arr[high]
 
    for j in range(low , high):
        if   arr[j] <= x:
            i = i+1
            arr[i],arr[j] = arr[j],arr[i]
 
    arr[i+1],arr[high] = arr[high],arr[i+1]
    return (i+1)


def quickSortIterative(arr,low,high):
 
    size = high - low + 1
    stack = [0] * (size)
 
    top = -1
 
    top = top + 1
    stack[top] = low
    top = top + 1
    stack[top] = high
 
    while top >= 0:
        
        high = stack[top]
        top = top - 1
        low = stack[top]
        top = top - 1
 
        p = partition( arr, low, high )
        
        if p-1 > low:
            top = top + 1
            stack[top] = low
            top = top + 1
            stack[top] = p - 1
 
        if p+1 < high:
            top = top + 1
            stack[top] = p + 1
            top = top + 1
            stack[top] = high


arr = [9,4,3,5,6,1,2,7]
quickSortIterative(arr, 0, len(arr)-1)
print(arr[::-1])








"
154 write a python program to check if any element appears at least twice in the array using Iterative Quick Sort,"def partition(arr,low,high):
    i = ( low - 1 )
    x = arr[high]
 
    for j in range(low , high):
        if   arr[j] <= x:
            i = i+1
            arr[i],arr[j] = arr[j],arr[i]
 
    arr[i+1],arr[high] = arr[high],arr[i+1]
    return (i+1)


def quickSortIterative(arr,low,high):
 
    size = high - low + 1
    stack = [0] * (size)
 
    top = -1
 
    top = top + 1
    stack[top] = low
    top = top + 1
    stack[top] = high
 
    while top >= 0:
        
        high = stack[top]
        top = top - 1
        low = stack[top]
        top = top - 1
 
        p = partition( arr, low, high )
        
        if p-1 > low:
            top = top + 1
            stack[top] = low
            top = top + 1
            stack[top] = p - 1
 
        if p+1 < high:
            top = top + 1
            stack[top] = p + 1
            top = top + 1
            stack[top] = high


arr = [1,2,3,1]
quickSortIterative(arr, 0, len(arr)-1)
for i in range(len(arr)-1):
    if arr[i] == arr[i+1]:
        print(""A value appears at least twice in the array"")
        break
    else:
        if (i+1 == len(arr)-1):
            print(""No value appear twice in the array"")








"
155 write a python program to find the third distinct maximum integer in an array using iterative quick sort,"def partition(arr,low,high):
    i = ( low - 1 )
    x = arr[high]
 
    for j in range(low , high):
        if   arr[j] <= x:
            i = i+1
            arr[i],arr[j] = arr[j],arr[i]
 
    arr[i+1],arr[high] = arr[high],arr[i+1]
    return (i+1)


def quickSortIterative(arr,low,high):
 
    size = high - low + 1
    stack = [0] * (size)
 
    top = -1
 
    top = top + 1
    stack[top] = low
    top = top + 1
    stack[top] = high
 
    while top >= 0:
        
        high = stack[top]
        top = top - 1
        low = stack[top]
        top = top - 1
 
        p = partition( arr, low, high )
        
        if p-1 > low:
            top = top + 1
            stack[top] = low
            top = top + 1
            stack[top] = p - 1
 
        if p+1 < high:
            top = top + 1
            stack[top] = p + 1
            top = top + 1
            stack[top] = high


arr = [2,2,3,1]
quickSortIterative(arr, 0, len(arr)-1)
count = 1
prev = arr[0]
for i in range(len(arr)):
    if arr[i] != prev:
        count += 1
        prev = arr[i]
        if count == 3:
            print(arr[i])








"
"157 Write a Python program to find the largest perimeter of a triangle with a non-zero area, formed from three of these lengths in an array using Iterative Quick Sort","def partition(arr,low,high):
    i = ( low - 1 )
    x = arr[high]
 
    for j in range(low , high):
        if   arr[j] <= x:
            i = i+1
            arr[i],arr[j] = arr[j],arr[i]
 
    arr[i+1],arr[high] = arr[high],arr[i+1]
    return (i+1)


def quickSortIterative(arr,low,high):
 
    size = high - low + 1
    stack = [0] * (size)
 
    top = -1
 
    top = top + 1
    stack[top] = low
    top = top + 1
    stack[top] = high
 
    while top >= 0:
        
        high = stack[top]
        top = top - 1
        low = stack[top]
        top = top - 1
 
        p = partition( arr, low, high )
        
        if p-1 > low:
            top = top + 1
            stack[top] = low
            top = top + 1
            stack[top] = p - 1
 
        if p+1 < high:
            top = top + 1
            stack[top] = p + 1
            top = top + 1
            stack[top] = high


arr = [2,1,2]
quickSortIterative(arr, 0, len(arr)-1)
arr = arr[::-1]
for i in range(len(arr)-2):
    if arr[i] + arr[i+1] > arr[i+2]:
        print(arr[i] + arr[i+1] + arr[i+2])








"
158 write a program to print an array of the squares of each number sorted in non-descending order of a given array using Iterative Quick Sort,"def partition(arr,low,high):
    i = ( low - 1 )
    x = arr[high]
 
    for j in range(low , high):
        if   arr[j] <= x:
            i = i+1
            arr[i],arr[j] = arr[j],arr[i]
 
    arr[i+1],arr[high] = arr[high],arr[i+1]
    return (i+1)


def quickSortIterative(arr,low,high):
 
    size = high - low + 1
    stack = [0] * (size)
 
    top = -1
 
    top = top + 1
    stack[top] = low
    top = top + 1
    stack[top] = high
 
    while top >= 0:
        
        high = stack[top]
        top = top - 1
        low = stack[top]
        top = top - 1
 
        p = partition( arr, low, high )
        
        if p-1 > low:
            top = top + 1
            stack[top] = low
            top = top + 1
            stack[top] = p - 1
 
        if p+1 < high:
            top = top + 1
            stack[top] = p + 1
            top = top + 1
            stack[top] = high


arr = [-2,-1,0,3,4]
for i in range(len(arr)):
    arr[i] *= arr[i]
quickSortIterative(arr, 0, len(arr)-1)
print(arr)








"
159 write a program to find the mean of the integers after removing the smallest 5 percent and the largest 5 percent of the elements in the array using Iterative quick sort,"def partition(arr,low,high):
    i = ( low - 1 )
    x = arr[high]
 
    for j in range(low , high):
        if   arr[j] <= x:
            i = i+1
            arr[i],arr[j] = arr[j],arr[i]
 
    arr[i+1],arr[high] = arr[high],arr[i+1]
    return (i+1)


def quickSortIterative(arr,low,high):
 
    size = high - low + 1
    stack = [0] * (size)
 
    top = -1
 
    top = top + 1
    stack[top] = low
    top = top + 1
    stack[top] = high
 
    while top >= 0:
        
        high = stack[top]
        top = top - 1
        low = stack[top]
        top = top - 1
 
        p = partition( arr, low, high )
        
        if p-1 > low:
            top = top + 1
            stack[top] = low
            top = top + 1
            stack[top] = p - 1
 
        if p+1 < high:
            top = top + 1
            stack[top] = p + 1
            top = top + 1
            stack[top] = high


arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
quickSortIterative(arr, 0, len(arr)-1)
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))








"
160 write a program to find out how many numbers in the array are smaller than each element using Iterative Quick Sort,"def partition(arr,low,high):
    i = ( low - 1 )
    x = arr[high]
 
    for j in range(low , high):
        if   arr[j] <= x:
            i = i+1
            arr[i],arr[j] = arr[j],arr[i]
 
    arr[i+1],arr[high] = arr[high],arr[i+1]
    return (i+1)


def quickSortIterative(arr,low,high):
 
    size = high - low + 1
    stack = [0] * (size)
 
    top = -1
 
    top = top + 1
    stack[top] = low
    top = top + 1
    stack[top] = high
 
    while top >= 0:
        
        high = stack[top]
        top = top - 1
        low = stack[top]
        top = top - 1
 
        p = partition( arr, low, high )
        
        if p-1 > low:
            top = top + 1
            stack[top] = low
            top = top + 1
            stack[top] = p - 1
 
        if p+1 < high:
            top = top + 1
            stack[top] = p + 1
            top = top + 1
            stack[top] = high


arr = [6,5,4,8]
arr2 = arr.copy()
quickSortIterative(arr2, 0, len(arr2)-1)
print([arr2.index(i) for i in arr])






"
161 write a python program to sort an array in increasing order using Binary insertion sort,"def binary_search(arr, val, start, end):
    if start == end:
        if arr[start] > val:
            return start
        else:
            return start+1


    if start > end:
        return start
 
    mid = int((start+end)/2)
    if arr[mid] < val:
        return binary_search(arr, val, mid+1, end)
    elif arr[mid] > val:
        return binary_search(arr, val, start, mid-1)
    else:
        return mid
 
def bin_insertion_sort(arr):
    for i in range(1, len(arr)):
        val = arr[i]
        j = binary_search(arr, val, 0, i-1)
        arr = arr[:j] + [val] + arr[j:i] + arr[i+1:]
    return arr


arr = [9,4,3,5,6,1,2,7]
print(bin_insertion_sort(arr))








"
"163 write a program to find the number that appears at least ⌊n / 2⌋ times in an array using Binary Insertion Sort, assume that this element always exists in the array","def binary_search(arr, val, start, end):
    if start == end:
        if arr[start] > val:
            return start
        else:
            return start+1


    if start > end:
        return start
 
    mid = int((start+end)/2)
    if arr[mid] < val:
        return binary_search(arr, val, mid+1, end)
    elif arr[mid] > val:
        return binary_search(arr, val, start, mid-1)
    else:
        return mid
 
def bin_insertion_sort(arr):
    for i in range(1, len(arr)):
        val = arr[i]
        j = binary_search(arr, val, 0, i-1)
        arr = arr[:j] + [val] + arr[j:i] + arr[i+1:]
    return arr


arr = [2,2,1,1,1,2,2]
arr = bin_insertion_sort(arr)
print(arr[len(arr)//2])








"
165 write a python program to find the third distinct largest number in this array using binary insertion sort,"def binary_search(arr, val, start, end):
    if start == end:
        if arr[start] > val:
            return start
        else:
            return start+1


    if start > end:
        return start
 
    mid = int((start+end)/2)
    if arr[mid] < val:
        return binary_search(arr, val, mid+1, end)
    elif arr[mid] > val:
        return binary_search(arr, val, start, mid-1)
    else:
        return mid
 
def bin_insertion_sort(arr):
    for i in range(1, len(arr)):
        val = arr[i]
        j = binary_search(arr, val, 0, i-1)
        arr = arr[:j] + [val] + arr[j:i] + arr[i+1:]
    return arr


arr = [2,2,3,1]
arr = bin_insertion_sort(arr)
count = 1
prev = arr[0]
for i in range(len(arr)):
    if arr[i] != prev:
        count += 1
        prev = arr[i]
        if count == 3:
            print(arr[i])








"
166 Write a python program to find three integers with maximum product in the array using Binary Insertion Sort,"def binary_search(arr, val, start, end):
    if start == end:
        if arr[start] > val:
            return start
        else:
            return start+1


    if start > end:
        return start
 
    mid = int((start+end)/2)
    if arr[mid] < val:
        return binary_search(arr, val, mid+1, end)
    elif arr[mid] > val:
        return binary_search(arr, val, start, mid-1)
    else:
        return mid
 
def bin_insertion_sort(arr):
    for i in range(1, len(arr)):
        val = arr[i]
        j = binary_search(arr, val, 0, i-1)
        arr = arr[:j] + [val] + arr[j:i] + arr[i+1:]
    return arr


arr = [1,2,3,4]
arr = bin_insertion_sort(arr)
print(max(arr[-1] * arr[-2] * arr[-3], arr[0] * arr[1] * arr[-1]))








"
168 Write a Python program to print an array of the squares of each number sorted in ascending order of a given array using Binary Insertion Sort,"def binary_search(arr, val, start, end):
    if start == end:
        if arr[start] > val:
            return start
        else:
            return start+1


    if start > end:
        return start
 
    mid = int((start+end)/2)
    if arr[mid] < val:
        return binary_search(arr, val, mid+1, end)
    elif arr[mid] > val:
        return binary_search(arr, val, start, mid-1)
    else:
        return mid
 
def bin_insertion_sort(arr):
    for i in range(1, len(arr)):
        val = arr[i]
        j = binary_search(arr, val, 0, i-1)
        arr = arr[:j] + [val] + arr[j:i] + arr[i+1:]
    return arr


arr = [-2,-1,0,3,4]
for i in range(len(arr)):
    arr[i] *= arr[i]
print(bin_insertion_sort(arr))








"
169 write a program to find the mean of the remaining integers in the array after removing the smallest and the largest five percent of the elements using binary insertion sort,"def binary_search(arr, val, start, end):
    if start == end:
        if arr[start] > val:
            return start
        else:
            return start+1


    if start > end:
        return start
 
    mid = int((start+end)/2)
    if arr[mid] < val:
        return binary_search(arr, val, mid+1, end)
    elif arr[mid] > val:
        return binary_search(arr, val, start, mid-1)
    else:
        return mid
 
def bin_insertion_sort(arr):
    for i in range(1, len(arr)):
        val = arr[i]
        j = binary_search(arr, val, 0, i-1)
        arr = arr[:j] + [val] + arr[j:i] + arr[i+1:]
    return arr


arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
arr = bin_insertion_sort(arr)
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))








"
170 write a program to find out how many integers in the array are smaller than each element using Binary insertion sort,"def binary_search(arr, val, start, end):
    if start == end:
        if arr[start] > val:
            return start
        else:
            return start+1


    if start > end:
        return start
 
    mid = int((start+end)/2)
    if arr[mid] < val:
        return binary_search(arr, val, mid+1, end)
    elif arr[mid] > val:
        return binary_search(arr, val, start, mid-1)
    else:
        return mid
 
def bin_insertion_sort(arr):
    for i in range(1, len(arr)):
        val = arr[i]
        j = binary_search(arr, val, 0, i-1)
        arr = arr[:j] + [val] + arr[j:i] + arr[i+1:]
    return arr


arr = [6,5,4,8]
arr2 = bin_insertion_sort(arr.copy())
print([arr2.index(i) for i in arr])






"
171 write a program to sort an array in ascending order using Iterative Merge Sort,"def merge(left, right):
    if not len(left) or not len(right):
        return left or right
 
    result = []
    i, j = 0, 0
    while (len(result) < len(left) + len(right)):
        if left[i] < right[j]:
            result.append(left[i])
            i+= 1
        else:
            result.append(right[j])
            j+= 1
        if i == len(left) or j == len(right):
            result.extend(left[i:] or right[j:])
            break
 
    return result
 
def iter_merge_sort(list):
    if len(list) < 2:
        return list
 
    middle = int(len(list)/2)
    left = iter_merge_sort(list[:middle])
    right = iter_merge_sort(list[middle:])
 
    return merge(left, right)


arr = [9,4,3,5,6,1,2,7]
print(iter_merge_sort(arr))








"
172 write a program to sort an array in secreasing order using iterative merge sort,"def merge(left, right):
    if not len(left) or not len(right):
        return left or right
 
    result = []
    i, j = 0, 0
    while (len(result) < len(left) + len(right)):
        if left[i] < right[j]:
            result.append(left[i])
            i+= 1
        else:
            result.append(right[j])
            j+= 1
        if i == len(left) or j == len(right):
            result.extend(left[i:] or right[j:])
            break
 
    return result
 
def iter_merge_sort(list):
    if len(list) < 2:
        return list
 
    middle = int(len(list)/2)
    left = iter_merge_sort(list[:middle])
    right = iter_merge_sort(list[middle:])
 
    return merge(left, right)


arr = [9,4,3,5,6,1,2,7]
print(iter_merge_sort(arr)[::-1])








"
174 write a program to check if any value appears more than one time in the array using Iterative Merge Sort,"def merge(left, right):
    if not len(left) or not len(right):
        return left or right
 
    result = []
    i, j = 0, 0
    while (len(result) < len(left) + len(right)):
        if left[i] < right[j]:
            result.append(left[i])
            i+= 1
        else:
            result.append(right[j])
            j+= 1
        if i == len(left) or j == len(right):
            result.extend(left[i:] or right[j:])
            break
 
    return result
 
def iter_merge_sort(list):
    if len(list) < 2:
        return list
 
    middle = int(len(list)/2)
    left = iter_merge_sort(list[:middle])
    right = iter_merge_sort(list[middle:])
 
    return merge(left, right)


arr = [1,2,3,1]
arr = iter_merge_sort(arr)
for i in range(len(arr)-1):
    if arr[i] == arr[i+1]:
        print(""A value appears at least twice in the array"")
        break
    else:
        if (i+1 == len(arr)-1):
            print(""No value appear twice in the array"")








"
176 write a python program to find the maximum product of three numbers in an array using Iterative Merge Sort,"def merge(left, right):
    if not len(left) or not len(right):
        return left or right
 
    result = []
    i, j = 0, 0
    while (len(result) < len(left) + len(right)):
        if left[i] < right[j]:
            result.append(left[i])
            i+= 1
        else:
            result.append(right[j])
            j+= 1
        if i == len(left) or j == len(right):
            result.extend(left[i:] or right[j:])
            break
 
    return result
 
def iter_merge_sort(list):
    if len(list) < 2:
        return list
 
    middle = int(len(list)/2)
    left = iter_merge_sort(list[:middle])
    right = iter_merge_sort(list[middle:])
 
    return merge(left, right)


arr = [1,2,3,4]
arr = iter_merge_sort(arr)
print(max(arr[-1] * arr[-2] * arr[-3], arr[0] * arr[1] * arr[-1]))








"
"177 write a program to find the maximum perimeter of a triangle with a non-zero area, formed from three of these lengths in an array using Iterative merge sort","def merge(left, right):
    if not len(left) or not len(right):
        return left or right
 
    result = []
    i, j = 0, 0
    while (len(result) < len(left) + len(right)):
        if left[i] < right[j]:
            result.append(left[i])
            i+= 1
        else:
            result.append(right[j])
            j+= 1
        if i == len(left) or j == len(right):
            result.extend(left[i:] or right[j:])
            break
 
    return result
 
def iter_merge_sort(list):
    if len(list) < 2:
        return list
 
    middle = int(len(list)/2)
    left = iter_merge_sort(list[:middle])
    right = iter_merge_sort(list[middle:])
 
    return merge(left, right)


arr = [2,1,2]
arr = iter_merge_sort(arr)[::-1]
for i in range(len(arr)-2):
    if arr[i] + arr[i+1] > arr[i+2]:
        print(arr[i] + arr[i+1] + arr[i+2])








"
179 Write a python program to find the average value of the remaining numbers after removing the smallest 5% and the largest 5% of the elements in an array using Iterative Merge Sort,"def merge(left, right):
    if not len(left) or not len(right):
        return left or right
 
    result = []
    i, j = 0, 0
    while (len(result) < len(left) + len(right)):
        if left[i] < right[j]:
            result.append(left[i])
            i+= 1
        else:
            result.append(right[j])
            j+= 1
        if i == len(left) or j == len(right):
            result.extend(left[i:] or right[j:])
            break
 
    return result
 
def iter_merge_sort(list):
    if len(list) < 2:
        return list
 
    middle = int(len(list)/2)
    left = iter_merge_sort(list[:middle])
    right = iter_merge_sort(list[middle:])
 
    return merge(left, right)


arr = [1,3,3,2,2,2,2,2,2,2,2,3,3,1]
arr = iter_merge_sort(arr)
start = int(len(arr)*5/100)
arr2 = arr[start:len(arr)-start]
print(sum(arr2)/len(arr2))








"
180 write a program to find out how many numbers are smaller than each element in the list using iterative merge sort,"def merge(left, right):
    if not len(left) or not len(right):
        return left or right
 
    result = []
    i, j = 0, 0
    while (len(result) < len(left) + len(right)):
        if left[i] < right[j]:
            result.append(left[i])
            i+= 1
        else:
            result.append(right[j])
            j+= 1
        if i == len(left) or j == len(right):
            result.extend(left[i:] or right[j:])
            break
 
    return result
 
def iter_merge_sort(list):
    if len(list) < 2:
        return list
 
    middle = int(len(list)/2)
    left = iter_merge_sort(list[:middle])
    right = iter_merge_sort(list[middle:])
 
    return merge(left, right)


arr = [6,5,4,8]
arr2 = iter_merge_sort(arr.copy())
print([arr2.index(i) for i in arr])






"
181 write a program to sort an array in ascending order using Comb Sort,"def getNextGap(gap):
    gap = (gap * 10)//13
    if gap < 1:
        return 1
    return gap
  
def combSort(arr):
    n = len(arr)
    gap = n
    swapped = True
    while gap !=1 or swapped == 1:
        gap = getNextGap(gap)
        swapped = False
        for i in range(0, n-gap):
            if arr[i] > arr[i + gap]:
                arr[i], arr[i + gap]=arr[i + gap], arr[i]
                swapped = True
    return arr


arr = [9,4,3,5,6,1,2,7]
print(combSort(arr))








"
182 write a python program to sort an array in descending order using comb sort,"def getNextGap(gap):
    gap = (gap * 10)//13
    if gap < 1:
        return 1
    return gap
  
def combSort(arr):
    n = len(arr)
    gap = n
    swapped = True
    while gap !=1 or swapped == 1:
        gap = getNextGap(gap)
        swapped = False
        for i in range(0, n-gap):
            if arr[i] > arr[i + gap]:
                arr[i], arr[i + gap]=arr[i + gap], arr[i]
                swapped = True
    return arr[::-1]


arr = [9,4,3,5,6,1,2,7]
print(combSort(arr))








"
"183 Write a program to find the element that appears more than half size of the array using Comb Sort, assume that this element always exists in the array","def getNextGap(gap):
    gap = (gap * 10)//13
    if gap < 1:
        return 1
    return gap
  
def combSort(arr):
    n = len(arr)
    gap = n
    swapped = True
    while gap !=1 or swapped == 1:
        gap = getNextGap(gap)
        swapped = False
        for i in range(0, n-gap):
            if arr[i] > arr[i + gap]:
                arr[i], arr[i + gap]=arr[i + gap], arr[i]
                swapped = True
    return arr


arr = [2,2,1,1,1,2,2]
arr = combSort(arr)
print(arr[len(arr)//2])








"
185 Write a Python program to find the 3rd distinct largest number in an array using Comb Sort,"def getNextGap(gap):
    gap = (gap * 10)//13
    if gap < 1:
        return 1
    return gap
  
def combSort(arr):
    n = len(arr)
    gap = n
    swapped = True
    while gap !=1 or swapped == 1:
        gap = getNextGap(gap)
        swapped = False
        for i in range(0, n-gap):
            if arr[i] > arr[i + gap]:
                arr[i], arr[i + gap]=arr[i + gap], arr[i]
                swapped = True
    return arr


arr = [2,2,3,1]
arr = combSort(arr)
count = 1
prev = arr[0]
for i in range(len(arr)):
    if arr[i] != prev:
        count += 1
        prev = arr[i]
        if count == 3:
            print(arr[i])








"
"187 write a program to find the maximum perimeter of a triangle with a non-zero area, with the three lengths from an array using comb sort","def getNextGap(gap):
    gap = (gap * 10)//13
    if gap < 1:
        return 1
    return gap
  
def combSort(arr):
    n = len(arr)
    gap = n
    swapped = True
    while gap !=1 or swapped == 1:
        gap = getNextGap(gap)
        swapped = False
        for i in range(0, n-gap):
            if arr[i] > arr[i + gap]:
                arr[i], arr[i + gap]=arr[i + gap], arr[i]
                swapped = True
    return arr


arr = [2,1,2]
arr = combSort(arr)[::-1]
for i in range(len(arr)-2):
    if arr[i] + arr[i+1] > arr[i+2]:
        print(arr[i] + arr[i+1] + arr[i+2])








"
188 Write a program to print an array of the squares of each number sorted in increasing order of a given array using Comb Sort,"def getNextGap(gap):
    gap = (gap * 10)//13
    if gap < 1:
        return 1
    return gap
  
def combSort(arr):
    n = len(arr)
    gap = n
    swapped = True
    while gap !=1 or swapped == 1:
        gap = getNextGap(gap)
        swapped = False
        for i in range(0, n-gap):
            if arr[i] > arr[i + gap]:
                arr[i], arr[i + gap]=arr[i + gap], arr[i]
                swapped = True
    return arr


arr = [-2,-1,0,3,4]
for i in range(len(arr)):
    arr[i] *= arr[i]
print(combSort(arr))








"
